Wall time,Step,Value
1739940348.2308683,1474560,49.369998931884766
1739940352.7391307,1480704,39.869998931884766
1739940354.2854357,1482752,32.63999938964844
1739940357.188821,1486848,45.349998474121094
1739940363.4954908,1495040,40.0
1739940364.9975944,1497088,44.060001373291016
1739940368.0767074,1501184,48.689998626708984
1739940372.6654556,1507328,44.130001068115234
1739940376.6150641,1511424,46.08000183105469
1739940379.6251612,1515520,50.70000076293945
1739940381.256208,1517568,53.880001068115234
1739940382.7158108,1519616,58.119998931884766
1739940385.7399511,1523712,55.16999816894531
1739940388.737088,1527808,49.470001220703125
1739940390.320662,1529856,54.400001525878906
1739940391.7807841,1531904,57.29999923706055
1739940393.417593,1533952,58.439998626708984
1739940394.8969867,1536000,50.0099983215332
1739940397.9382684,1540096,49.529998779296875
1739940399.3813057,1542144,50.11000061035156
1739940400.9524028,1544192,58.09000015258789
1739940408.4366345,1554432,54.540000915527344
1739940409.8582385,1556480,57.36000061035156
1739940411.4123776,1558528,55.22999954223633
1739940414.4314153,1562624,54.47999954223633
1739940415.880356,1564672,54.619998931884766
1739940417.3533757,1566720,50.90999984741211
1739940418.9627,1568768,52.119998931884766
1739940429.953225,1583104,53.849998474121094
1739940435.1409385,1589248,53.06999969482422
1739940436.6167595,1591296,49.720001220703125
1739940439.6457047,1595392,54.33000183105469
1739940447.292901,1605632,65.61000061035156
1739940448.9598198,1607680,65.7300033569336
1739940450.4425483,1609728,67.05000305175781
1739940454.980492,1615872,62.630001068115234
1739940456.6116114,1617920,62.290000915527344
1739940459.5934727,1622016,62.86000061035156
1739940461.152482,1624064,63.86000061035156
1739940462.661244,1626112,68.06999969482422
1739940466.565574,1630208,70.05000305175781
1739940468.0513837,1632256,65.8499984741211
1739940471.0118592,1636352,58.880001068115234
1739940472.5913079,1638400,59.369998931884766
1739940474.117981,1640448,62.7599983215332
1739940475.7715294,1642496,64.33000183105469
1739940477.2601964,1644544,61.90999984741211
1739940478.691878,1646592,64.29000091552734
1739940486.4046745,1656832,63.939998626708984
1739940487.9946427,1658880,65.05000305175781
1739940490.9837766,1662976,61.5099983215332
1739940494.8363004,1667072,48.95000076293945
1739940497.8692882,1671168,59.0
1739940499.4930596,1673216,62.22999954223633
1739940503.9082577,1679360,59.939998626708984
1739940505.372916,1681408,61.119998931884766
1739940511.883081,1689600,59.869998931884766
1739940513.2761867,1691648,62.36000061035156
1739940514.7443113,1693696,65.52999877929688
1739940516.1595955,1695744,61.709999084472656
1739940520.6610441,1701888,56.9900016784668
1739940525.390798,1708032,50.97999954223633
1739940532.8394978,1718272,45.95000076293945
1739940534.272252,1720320,47.849998474121094
1739940537.3009994,1724416,52.650001525878906
1739940538.7611592,1726464,41.31999969482422
1739940540.4928064,1728512,38.689998626708984
1739940543.6652398,1732608,36.560001373291016
1739940545.1446314,1734656,41.560001373291016
1739940546.586708,1736704,44.66999816894531
1739940548.2268436,1738752,38.68000030517578
1739940554.9403193,1746944,50.18000030517578
1739940556.540765,1748992,49.439998626708984
1739940559.6733737,1753088,36.7400016784668
1739940561.118913,1755136,36.88999938964844
1739940562.5568285,1757184,35.869998931884766
1739940565.5381896,1761280,33.63999938964844
1739940567.1753452,1763328,27.239999771118164
1739940571.9587789,1769472,32.29999923706055
1739940574.983795,1773568,35.119998931884766
1739940582.4708593,1783808,33.36000061035156
1739940583.9904737,1785856,25.09000015258789
1739940588.4978135,1792000,26.329999923706055
1739940593.1848793,1798144,17.329999923706055
1739940597.811878,1804288,15.710000038146973
1739940600.1256409,1806336,16.75
1739940601.8293993,1808384,16.020000457763672
1739940606.5562246,1814528,20.700000762939453
1739940607.9818144,1816576,25.989999771118164
1739940614.9930491,1824768,32.5099983215332
1739940616.5441945,1826816,29.040000915527344
1739940631.8730974,1847296,35.9900016784668
1739940634.8640227,1851392,27.18000030517578
1739940636.4654953,1853440,29.18000030517578
1739940637.9435585,1855488,26.700000762939453
1739940639.5115092,1857536,24.6200008392334
1739940642.4662895,1861632,31.170000076293945
1739940645.525087,1865728,22.989999771118164
1739940648.5307124,1869824,21.139999389648438
1739940653.0641518,1875968,20.8799991607666
1739940656.0473027,1880064,15.479999542236328
1739940657.551434,1882112,11.149999618530273
1739940662.3966908,1888256,11.949999809265137
1739940663.9154472,1890304,8.859999656677246
1739940666.9880445,1894400,6.710000038146973
1739940670.136091,1898496,6.260000228881836
1739940671.7392123,1900544,6.199999809265137
1739940673.3765745,1902592,7.590000152587891
1739940677.5347924,1906688,5.909999847412109
1739940679.1412208,1908736,6.920000076293945
1739940682.4777431,1912832,6.630000114440918
1739940684.0853739,1914880,7.309999942779541
1739940690.8717637,1923072,6.360000133514404
1739940692.520657,1925120,5.829999923706055
1739940695.826494,1929216,5.869999885559082
1739940699.1116664,1933312,6.630000114440918
1739940705.5006685,1941504,5.71999979019165
1739940707.1300306,1943552,5.690000057220459
1739940708.7424858,1945600,5.53000020980835
1739940710.3811955,1947648,5.789999961853027
1739940712.0123568,1949696,5.730000019073486
1739940713.6047635,1951744,5.690000057220459
1739940715.2514439,1953792,5.480000019073486
1739940718.5357687,1957888,5.559999942779541
1739940725.6991735,1966080,5.510000228881836
1739940729.0367036,1970176,5.710000038146973
1739940730.6828277,1972224,6.21999979019165
1739940735.8800125,1978368,5.369999885559082
1739940742.5533788,1986560,5.510000228881836
1739940747.4541082,1992704,6.349999904632568
1739940750.85833,1996800,5.559999942779541
1739940752.5833662,1998848,5.650000095367432
1739940754.2695704,2000896,5.510000228881836
1739940760.8306983,2009088,5.699999809265137
1739940764.163923,2013184,5.389999866485596
1739940765.7718863,2015232,5.480000019073486
1739940767.3613112,2017280,5.329999923706055
1739940768.9703987,2019328,5.320000171661377
1739940772.254056,2023424,5.369999885559082
1739940773.9118423,2025472,5.25
1739940778.8381069,2031616,5.289999961853027
1739940787.3715475,2041856,5.340000152587891
1739940804.33722,2045952,13.520000457763672
1739940805.8227146,2048000,20.079999923706055
1739940809.2559173,2052096,16.670000076293945
1739940811.3557925,2054144,13.829999923706055
1739940817.7555482,2062336,7.409999847412109
1739940820.8704994,2066432,10.970000267028809
1739940822.4953156,2068480,6.190000057220459
1739940824.1882691,2070528,9.0
1739940827.476033,2074624,8.050000190734863
1739940830.6206465,2078720,7.289999961853027
1739940832.2904787,2080768,8.119999885559082
1739940833.910777,2082816,7.079999923706055
1739940837.3028798,2086912,7.099999904632568
1739940838.9585218,2088960,7.099999904632568
1739940842.2792006,2093056,7.949999809265137
1739940843.8813527,2095104,6.119999885559082
1739940845.4612632,2097152,10.779999732971191
1739940847.053724,2099200,6.260000228881836
1739940848.635723,2101248,8.149999618530273
1739940850.205558,2103296,8.25
1739940858.8016164,2113536,7.21999979019165
1739940862.0701458,2117632,8.390000343322754
1739940865.2417414,2121728,7.730000019073486
1739940866.814973,2123776,7.599999904632568
1739940868.4930859,2125824,6.409999847412109
1739940877.259665,2136064,6.400000095367432
1739940883.652262,2144256,6.71999979019165
1739940887.2334912,2148352,6.519999980926514
1739940888.836218,2150400,6.880000114440918
1739940898.7373545,2162688,9.760000228881836
1739940900.8497183,2164736,8.34000015258789
1739940902.646119,2166784,8.279999732971191
1739940904.271164,2168832,6.340000152587891
1739940906.0380235,2170880,8.390000343322754
1739940912.6377153,2179072,6.369999885559082
1739940915.9008913,2183168,6.429999828338623
1739940917.634566,2185216,7.099999904632568
1739940927.560994,2197504,9.420000076293945
1739940929.2154589,2199552,7.570000171661377
1739940934.1444519,2205696,6.380000114440918
1739940937.5195,2209792,7.110000133514404
1739940939.1535993,2211840,8.720000267028809
1739940940.8518798,2213888,6.46999979019165
1739940944.3028302,2217984,7.019999980926514
1739940949.1415389,2224128,7.269999980926514
1739940950.8217902,2226176,7.059999942779541
1739940952.466058,2228224,6.53000020980835
1739940955.7191253,2232320,6.869999885559082
1739940957.420695,2234368,6.880000114440918
1739940959.1366088,2236416,6.320000171661377
1739940960.7917848,2238464,6.199999809265137
1739940962.501411,2240512,6.510000228881836
1739940964.1368744,2242560,6.429999828338623
1739940969.1101995,2248704,6.369999885559082
1739940970.7651367,2250752,7.199999809265137
1739940974.0599906,2254848,6.489999771118164
1739940975.7203336,2256896,6.320000171661377
1739940977.4257371,2258944,6.510000228881836
1739940982.4495256,2265088,6.71999979019165
1739940984.10105,2267136,6.610000133514404
1739940985.6929781,2269184,6.21999979019165
1739940992.4599717,2277376,6.369999885559082
1739940994.1654027,2279424,6.650000095367432
1739940995.8329787,2281472,6.349999904632568
1739941003.826197,2291712,6.25
1739941007.6852474,2295808,6.269999980926514
1739941011.033559,2299904,6.820000171661377
1739941012.653858,2301952,6.619999885559082
1739941014.2602518,2304000,6.909999847412109
1739941019.3538804,2310144,6.429999828338623
1739941021.0145762,2312192,6.349999904632568
1739941022.7956052,2314240,6.659999847412109
1739941024.476724,2316288,6.5
1739941026.126974,2318336,6.300000190734863
1739941027.7816095,2320384,6.510000228881836
1739941029.3928976,2322432,6.46999979019165
1739941031.038265,2324480,6.519999980926514
1739941035.2391758,2328576,6.329999923706055
1739941040.1271431,2334720,6.329999923706055
1739941043.3732212,2338816,6.25
1739941045.0530112,2340864,6.730000019073486
1739941050.8189352,2347008,6.449999809265137
1739941052.5757296,2349056,6.849999904632568
1739941055.8360584,2353152,6.739999771118164
1739941057.6253238,2355200,6.170000076293945
1739941059.328838,2357248,6.309999942779541
1739941060.968836,2359296,6.329999923706055
1739941062.6291368,2361344,6.090000152587891
1739941065.9554725,2365440,6.289999961853027
1739941067.6087737,2367488,6.480000019073486
1739941069.279263,2369536,6.940000057220459
1739941070.902391,2371584,6.28000020980835
1739941074.2251537,2375680,6.550000190734863
1739941079.2166128,2381824,6.369999885559082
1739941084.2449286,2387968,6.300000190734863
1739941085.8944666,2390016,6.400000095367432
1739941089.2117496,2394112,6.389999866485596
1739941090.8039348,2396160,7.570000171661377
1739941092.4662662,2398208,6.269999980926514
1739941094.0825484,2400256,6.489999771118164
1739941095.8649867,2402304,6.940000057220459
1739941097.5790393,2404352,6.21999979019165
1739941100.9481995,2408448,6.989999771118164
1739941107.6836808,2416640,6.670000076293945
1739941109.2832599,2418688,6.239999771118164
1739941112.5262654,2422784,6.789999961853027
1739941115.861585,2426880,6.829999923706055
1739941119.2326987,2430976,7.010000228881836
1739941120.918101,2433024,6.409999847412109
1739941130.9851174,2445312,6.940000057220459
1739941132.6979408,2447360,6.510000228881836
1739941136.1187952,2451456,6.380000114440918
1739941137.7361162,2453504,6.820000171661377
1739941139.378522,2455552,7.389999866485596
1739941146.1192203,2463744,6.769999980926514
1739941149.4666452,2467840,6.289999961853027
1739941152.7773383,2471936,6.679999828338623
1739941156.088033,2476032,6.429999828338623
1739941157.697317,2478080,6.849999904632568
1739941159.3814206,2480128,6.460000038146973
1739941164.3781734,2486272,6.650000095367432
1739941165.966255,2488320,7.039999961853027
1739941167.5612288,2490368,6.519999980926514
1739941170.7835293,2494464,6.480000019073486
1739941172.3978417,2496512,8.210000038146973
1739941177.3329654,2502656,8.359999656677246
1739941179.0569687,2504704,6.599999904632568
1739941183.887376,2510848,6.599999904632568
1739941186.0203686,2512896,7.519999980926514
1739941187.672244,2514944,8.109999656677246
1739941190.9666996,2519040,6.659999847412109
1739941197.579838,2527232,6.960000038146973
1739941199.27477,2529280,7.380000114440918
1739941200.9187198,2531328,6.440000057220459
1739941204.2970674,2535424,6.789999961853027
1739941205.9773228,2537472,6.349999904632568
1739941212.6086566,2545664,6.679999828338623
1739941214.277525,2547712,7.739999771118164
1739941217.668528,2551808,6.360000133514404
1739941222.612067,2557952,7.690000057220459
1739941224.2634525,2560000,6.639999866485596
1739941229.2080343,2566144,6.190000057220459
1739941230.874097,2568192,6.269999980926514
1739941239.0139947,2578432,7.21999979019165
1739941242.3502498,2582528,6.599999904632568
1739941244.0312464,2584576,6.260000228881836
1739941245.875867,2586624,6.230000019073486
1739941247.5143795,2588672,7.159999847412109
1739941249.1593544,2590720,6.230000019073486
1739941250.7674994,2592768,6.920000076293945
1739941252.4331968,2594816,8.0600004196167
1739941257.369031,2600960,6.260000228881836
1739941259.071522,2603008,7.610000133514404
1739941261.0028942,2605056,6.239999771118164
1739941262.657241,2607104,7.829999923706055
1739941265.9829133,2611200,6.21999979019165
1739941269.2339048,2615296,6.239999771118164
1739941270.843894,2617344,7.550000190734863
1739941275.843223,2623488,6.449999809265137
1739941277.488862,2625536,6.119999885559082
1739941282.5424705,2631680,6.340000152587891
1739941287.5818353,2637824,6.360000133514404
1739941294.3560498,2646016,6.289999961853027
1739941302.714797,2656256,6.75
1739941304.449029,2658304,6.409999847412109
1739941306.1622906,2660352,6.5
1739941312.8938866,2668544,6.190000057220459
1739941317.9128945,2674688,7.840000152587891
1739941327.1275156,2684928,7.010000228881836
1739941332.0691917,2691072,6.519999980926514
1739941337.7299073,2697216,6.829999923706055
1739941341.0382466,2701312,6.710000038146973
1739941342.6877925,2703360,6.360000133514404
1739941345.9890687,2707456,6.260000228881836
1739941347.6399283,2709504,6.429999828338623
1739941354.2127497,2717696,6.769999980926514
1739941360.9800308,2725888,6.579999923706055
1739941367.8989925,2734080,6.559999942779541
1739941369.5711684,2736128,6.159999847412109
1739941378.0778947,2746368,6.159999847412109
