Wall time,Step,Value
1739940639.5115764,1857536,1283.0
1739940662.3967686,1888256,1286.0
1739940710.3812964,1947648,1282.0
1739940730.682926,1972224,1280.0
1739940742.5534618,1986560,1279.0
1739940838.9585924,2088960,1270.0
1739940843.8814464,2095104,1267.0
1739940847.0538132,2099200,1269.0
1739940865.241839,2121728,1260.0
1739940877.2597468,2136064,1249.0
1739940883.6523554,2144256,1252.0
1739940887.233573,2148352,1247.0
1739940902.6462047,2166784,1239.0
1739940934.1445663,2205696,1238.0
1739940957.4208002,2234368,1237.0
1739940959.1367118,2236416,1236.0
1739940969.110316,2248704,1236.0
1739940984.1011271,2267136,1236.0
1739941003.8262894,2291712,1237.0
1739941011.0336406,2299904,1233.0
1739941014.2603405,2304000,1234.0
1739941022.7957053,2314240,1232.0
1739941026.1270607,2318336,1232.0
1739941043.3733213,2338816,1229.0
1739941050.8190193,2347008,1225.0
1739941062.6292257,2361344,1225.0
1739941085.894559,2390016,1225.0
1739941094.0826275,2400256,1226.0
1739941095.8650727,2402304,1225.0
1739941115.8616824,2426880,1226.0
1739941132.6980343,2447360,1225.0
1739941136.118871,2451456,1225.0
1739941149.4667382,2467840,1225.0
1739941164.3782701,2486272,1225.0
1739941165.96634,2488320,1226.0
1739941205.9774067,2537472,1226.0
1739941217.6686115,2551808,1226.0
1739941252.4333012,2594816,1227.0
1739941261.0029902,2605056,1226.0
1739941262.6573336,2607104,1226.0
1739941265.9829967,2611200,1226.0
1739941270.84398,2617344,1227.0
1739941277.4889443,2625536,1227.0
1739941287.58193,2637824,1226.0
1739941294.3561332,2646016,1226.0
1739941302.7148962,2656256,1226.0
1739941341.0383458,2701312,1223.0
1739941387.245316,2756608,1220.0
1739941420.8324332,2797568,1220.0
1739941446.1066737,2828288,1220.0
1739941452.703927,2836480,1220.0
1739941471.0240464,2859008,1221.0
1739941472.6741858,2861056,1221.0
1739941540.9173563,2945024,1221.0
1739941576.0435545,2988032,1222.0
1739941577.715078,2990080,1222.0
1739941608.0813878,3026944,1221.0
1739941609.7690036,3028992,1221.0
1739941643.4746745,3061760,1177.0
1739941646.8007712,3065856,1188.0
1739941678.214027,3102720,1178.0
1739941692.154046,3119104,1177.0
1739941706.1922324,3135488,1175.0
1739941711.159169,3141632,1179.0
1739941716.1347895,3147776,1182.0
1739941736.3894606,3172352,1188.0
1739941771.182611,3213312,1185.0
1739941776.2708576,3219456,1186.0
1739941800.4997685,3248128,1186.0
1739941805.7117894,3254272,1185.0
1739941814.185199,3264512,1186.0
1739941834.701019,3289088,1188.0
1739941853.165442,3311616,1190.0
1739941862.1776147,3321856,1188.0
1739941865.5501997,3325952,1188.0
1739941907.2305162,3375104,1187.0
1739941921.2996473,3391488,1186.0
1739941980.57194,3463168,1190.0
1739941996.3115335,3481600,1189.0
1739942006.2967181,3493888,1190.0
1739942034.6320884,3528704,1193.0
1739942037.9118495,3532800,1193.0
1739942042.8557138,3538944,1194.0
1739942049.4606373,3547136,1194.0
1739942061.4538314,3561472,1194.0
1739942106.9031823,3616768,1197.0
1739942157.8850162,3678208,1197.0
1739942161.3334682,3682304,1197.0
1739942181.60372,3706880,1198.0
1739942186.6939106,3713024,1198.0
1739942200.6388726,3729408,1197.0
1739942279.8859487,3825664,1199.0
1739942286.865226,3833856,1199.0
1739942302.7249854,3852288,1198.0
1739942314.7379594,3866624,1198.0
1739942350.0309088,3909632,1199.0
1739942369.3441725,3932160,1198.0
1739942374.7915611,3938304,1198.0
1739942384.8263903,3950592,1198.0
1739942386.6171384,3952640,1198.0
1739942413.0043604,3983360,1197.0
1739942433.191654,4007936,1197.0
1739942439.992911,4016128,1197.0
1739942448.4763258,4026368,1197.0
1739942451.752057,4030464,1198.0
1739961895.1074595,4057088,1454.0
1739961896.7654881,4059136,1412.0
1739961905.2975338,4069376,1307.0
1739961924.5154262,4091904,1236.0
1739961927.962181,4096000,1232.0
1739962086.003245,4282368,1189.0
1739962101.8618884,4300800,1187.0
1739962119.2892041,4321280,1186.0
1739962138.314292,4343808,1186.0
1739962162.545173,4372480,1186.0
1739962164.330962,4374528,1186.0
1739962171.2087448,4382720,1186.0
1739962172.9030495,4384768,1186.0
1739962184.6497707,4399104,1187.0
1739962205.3027315,4423680,1187.0
1739962252.0307012,4485120,1204.0
1739962287.374361,4536320,1225.0
1739962309.2078004,4567040,1482.0
1739962317.9337788,4579328,1451.0
1739962353.2035182,4628480,1415.0
1739962360.6422074,4638720,1410.0
1739962476.2746463,4786176,1323.0
1739962481.3642056,4792320,1320.0
1739962519.7852972,4839424,1304.0
1739962547.7303321,4874240,1297.0
1739962597.5842102,4935680,1286.0
1739962605.91165,4945920,1285.0
1739962674.533194,5031936,1279.0
1739962682.87085,5042176,1278.0
1739962704.7442868,5068800,1330.0
1739962717.8236687,5085184,1292.0
1739962722.5795133,5091328,1292.0
1739962755.5487132,5132288,1266.0
1739962776.8898158,5158912,1262.0
1739962784.8878663,5169152,1263.0
1739962807.371024,5197824,1265.0
1739962810.5244913,5201920,1266.0
1739962825.0557435,5220352,1266.0
1739962828.2735868,5224448,1267.0
1739962886.6035125,5298176,1266.0
1739962904.0710218,5320704,1268.0
1739962905.6666396,5322752,1268.0
1739962922.0450056,5343232,1266.0
1739962939.788738,5365760,1267.0
1739962951.484274,5380096,1265.0
1739962972.699974,5406720,1264.0
1739962985.9388018,5423104,1263.0
1739962999.1984205,5439488,1262.0
1739963005.8047886,5447680,1261.0
1739963012.4454057,5455872,1261.0
1739963043.9688182,5494784,1258.0
1739963057.0942774,5511168,1258.0
1739963063.6996174,5519360,1257.0
1739963075.2905629,5533696,1257.0
1739963080.282885,5539840,1257.0
1739963083.619234,5543936,1256.0
1739963088.4953475,5550080,1256.0
1739963095.3679068,5558272,1554.0
1739963109.5525565,5576704,1354.0
1739963119.3113854,5588992,1321.0
1739963127.456398,5599232,1306.0
1739963133.7761958,5607424,1305.0
1739963151.8095372,5632000,1322.0
1739963153.4377122,5634048,1320.0
1739963159.1861572,5642240,1329.0
1739963166.3000236,5652480,1340.0
1739963167.6918988,5654528,1342.0
1739963186.7441344,5681152,1353.0
1739963188.2012842,5683200,1354.0
1739963189.6014836,5685248,1355.0
1739963196.8333867,5695488,1359.0
1739963204.019142,5705728,1364.0
1739963208.5533996,5711872,1363.0
1739963223.3540533,5732352,1365.0
1739963233.5888762,5746688,1368.0
1739963275.6628568,5801984,1356.0
1739963310.8393717,5847040,1344.0
1739963326.7392976,5867520,1340.0
1739963353.8018231,5902336,1334.0
1739963355.356197,5904384,1334.0
1739963445.4944274,6019072,1318.0
1739963450.195143,6025216,1318.0
1739963470.7400036,6051840,1317.0
1739963500.7781415,6088704,1285.0
1739963505.807536,6094848,1275.0
1739963517.5370154,6109184,1261.0
1739963522.5772367,6115328,1257.0
1739963535.7856567,6131712,1253.0
1739963573.8289952,6178816,1247.0
1739963611.4527473,6225920,1248.0
1739963635.5718176,6256640,1252.0
1739963656.6395524,6283264,1253.0
1739963715.3016737,6356992,1254.0
1739963716.9118838,6359040,1254.0
1739963748.3362064,6397952,1252.0
1739963750.0151074,6400000,1252.0
1739963751.6755953,6402048,1252.0
1739963767.929366,6422528,1252.0
1739963774.5214524,6430720,1252.0
1739963776.1855257,6432768,1252.0
1739963777.7781382,6434816,1252.0
1739963789.08473,6449152,1253.0
1739963816.7453527,6483968,1253.0
1739963861.8060308,6541312,1255.0
1739963869.8623676,6551552,1256.0
1739963890.081702,6580224,1519.0
1739963899.818688,6594560,1501.0
1739963907.0054655,6604800,1484.0
1739963925.3677728,6631424,1472.0
1739963929.530335,6637568,1472.0
1739963942.01802,6656000,1473.0
1739963958.8615685,6680576,1470.0
1739963992.8095102,6729728,1464.0
1739963997.0420456,6735872,1463.0
1739964051.1764119,6813696,1455.0
1739964099.8083825,6883328,1450.0
1739964123.1747394,6916096,1446.0
1739964149.154961,6952960,1443.0
1739964156.4069004,6963200,1442.0
1739964163.495346,6973440,1442.0
1739964164.8856082,6975488,1442.0
1739964176.448877,6991872,1441.0
1739964192.264054,7014400,1440.0
1739964212.319515,7043072,1440.0
1739964237.6507099,7059456,2658.0
1739964249.1398065,7075840,1503.0
1739964288.2424843,7131136,1435.0
1739964319.8650734,7176192,1431.0
1739964321.3895478,7178240,1429.0
1739964322.794153,7180288,1430.0
1739964331.340762,7192576,1430.0
1739964334.091603,7196672,1432.0
1739964344.1783142,7211008,1431.0
1739964381.7609935,7264256,1427.0
1739964407.7219124,7301120,1426.0
1739964439.3212376,7346176,1426.0
1739964443.6874015,7352320,1426.0
1739964453.9193974,7366656,1424.0
1739964471.4700613,7391232,1423.0
1739964489.7958922,7415808,1417.0
1739964509.5336642,7442432,1412.0
1739964511.094233,7444480,1411.0
1739964514.1916847,7448576,1410.0
1739964535.9235723,7477248,1403.0
1739964572.9724932,7526400,1395.0
1739964577.5388477,7532544,1394.0
1739964580.5543015,7536640,1394.0
1739964583.6192052,7540736,1393.0
1739964588.2383463,7546880,1393.0
1739964594.331898,7555072,1392.0
1739964623.141838,7561216,2371.0
1739964650.386379,7600128,1457.0
1739964664.910841,7620608,1441.0
1739964682.9215631,7645184,1418.0
1739964690.4487703,7655424,1411.0
1739964732.522205,7712768,1393.0
1739964734.0245357,7714816,1392.0
1739964737.020549,7718912,1392.0
1739964744.637225,7729152,1389.0
1739964746.209533,7731200,1388.0
1739964756.6604798,7745536,1386.0
1739964759.8095372,7749632,1384.0
1739964788.383001,7788544,1380.0
1739964789.9552832,7790592,1380.0
1739964796.0111725,7798784,1379.0
1739964800.5782392,7804928,1378.0
1739964835.0273645,7852032,1376.0
1739964887.4797487,7923712,1374.0
1739964890.5176315,7927808,1374.0
1739964905.574172,7948288,1373.0
1739964919.1888092,7966720,1372.0
1739964968.6343615,8034304,1371.0
1739964982.0873115,8052736,1371.0
1739964988.0796475,8060928,1371.0
1739965015.205737,8073216,1431.0
1739965033.273357,8097792,1383.0
1739965037.81774,8103936,1378.0
1739965063.4547405,8138752,1369.0
1739965081.9435463,8165376,1386.0
1739965094.6419215,8183808,1396.0
1739965103.2176042,8196096,1399.0
1739965148.1496723,8259584,1403.0
1739965151.034842,8263680,1403.0
1739965164.4673023,8282112,1401.0
1739965181.110291,8304640,1396.0
1739965190.1593173,8316928,1394.0
1739965200.601477,8331264,1393.0
1739965254.109651,8407040,1398.0
1739965289.7993398,8458240,1403.0
1739965298.1757202,8470528,1404.0
1739965306.778213,8482816,1405.0
1739965310.9516644,8488960,1406.0
1739965341.9454138,8534016,1410.0
1739965356.2484467,8554496,1411.0
1739965408.0119479,8605696,1358.0
1739965424.0439253,8628224,1374.0
1739965445.6258557,8658944,1389.0
1739965465.7837534,8687616,1397.0
1739965474.750315,8699904,1394.0
1739965502.1075602,8738816,1400.0
1739965506.412491,8744960,1401.0
1739965510.6922605,8751104,1402.0
1739965518.078128,8761344,1401.0
1739965552.2338974,8810496,1409.0
1739965605.4282215,8886272,1412.0
1739965612.7034771,8896512,1412.0
1739965619.9836385,8906752,1412.0
1739965628.85133,8919040,1411.0
1739965689.0829651,9005056,1414.0
1739965693.3929431,9011200,1414.0
1739965715.9938607,9043968,1417.0
1739965727.3817365,9060352,1417.0
1739965733.7735152,9068544,1748.0
1739965756.233973,9099264,1403.0
1739965759.3688102,9103360,1392.0
1739965776.6109746,9125888,1359.0
1739965789.0198991,9142272,1351.0
1739965806.2577302,9164800,1341.0
1739965825.243339,9189376,1331.0
1739965861.1051013,9236480,1326.0
1739965870.3451068,9248768,1326.0
1739965916.589682,9310208,1327.0
1739965931.3684342,9330688,1331.0
1739965937.1567638,9338880,1333.0
1739965975.8908613,9390080,1332.0
1739965982.1459417,9398272,1331.0
1739965991.4663107,9410560,1331.0
1739966042.0202324,9476096,1325.0
1739966046.829118,9482240,1324.0
1739966051.7545743,9488384,1323.0
1739966109.709374,9564160,1321.0
1739966117.79365,9574400,1492.0
1739966124.2078304,9582592,1376.0
1739966125.8245323,9584640,1363.0
1739966139.0088768,9601024,1303.0
1739966156.9605534,9623552,1284.0
1739966169.9518666,9639936,1278.0
1739966176.4851737,9648128,1276.0
1739966179.7681417,9652224,1274.0
1739966189.3618875,9664512,1275.0
1739966202.381957,9680896,1273.0
1739966204.0381916,9682944,1272.0
1739966218.4097486,9701376,1273.0
1739966241.0037348,9730048,1273.0
1739966252.203892,9744384,1273.0
1739966287.5471783,9789440,1273.0
1739966298.932971,9803776,1272.0
1739966308.6170037,9816064,1272.0
1739966315.0418475,9824256,1272.0
1739966316.6740785,9826304,1272.0
1739966360.309603,9881600,1271.0
1739966365.0624955,9887744,1272.0
1739966369.8755028,9893888,1272.0
1739966376.274082,9902080,1272.0
1739966402.329241,9934848,1271.0
1739966405.6420732,9938944,1270.0
1739966408.8500955,9943040,1270.0
1739966410.4453945,9945088,1270.0
1739966412.0617564,9947136,1270.0
1739966424.7190228,9963520,1271.0
1739966486.1989691,10041344,1270.0
1739966507.7424548,10067968,1268.0
1739966534.596078,10098688,1329.0
1739966565.3859482,10137600,1291.0
1739966571.9239578,10145792,1287.0
1739966583.2319963,10160128,1284.0
1739966589.7552824,10168320,1282.0
1739966597.867709,10178560,1280.0
1739966648.289134,10242048,1272.0
1739966666.3073187,10264576,1269.0
1739966718.6169965,10330112,1265.0
1739966757.479895,10379264,1265.0
1739966779.9032474,10407936,1266.0
1739966787.89234,10418176,1267.0
1739966809.0529368,10444800,1266.0
1739966810.6812336,10446848,1266.0
1739966823.7282412,10463232,1265.0
1739966826.974373,10467328,1265.0
1739966835.2395523,10477568,1265.0
1739966895.0927613,10553344,1265.0
1739966901.596571,10561536,1265.0
1739966908.3297794,10569728,1264.0
1739966929.7852943,10592256,1282.0
1739966931.4249415,10594304,1279.0
1739966934.8242342,10598400,1268.0
1739966936.4834268,10600448,1266.0
1739966987.9593215,10665984,1270.0
1739967005.64737,10688512,1271.0
1739967008.8189995,10692608,1272.0
1739967016.9381392,10702848,1271.0
1739967020.1418557,10706944,1271.0
1739967028.3224,10717184,1270.0
1739967037.901954,10729472,1271.0
1739967048.9719927,10743808,1272.0
1739967069.902528,10770432,1272.0
1739967094.2341511,10801152,1271.0
1739967108.705885,10819584,1271.0
1739967113.6321127,10825728,1271.0
1739967161.759073,10887168,1272.0
1739967198.7749548,10934272,1272.0
1739967200.4083772,10936320,1272.0
1739967205.2568347,10942464,1271.0
1739967208.5938215,10946560,1271.0
1739967215.104875,10954752,1271.0
1739967224.7473264,10967040,1271.0
1739967269.415311,11024384,1272.0
1739967282.3294077,11040768,1272.0
1739967323.81417,11087872,1404.0
1739967337.6939783,11106304,1362.0
1739967339.3546336,11108352,1354.0
1739967361.7386265,11137024,1321.0
1739967372.6939034,11151360,1319.0
1739967406.1989307,11194368,1306.0
1739967420.539201,11212800,1303.0
1739967425.2507398,11218944,1303.0
1739967428.379454,11223040,1303.0
1739967500.2775242,11315200,1295.0
1739967508.0747952,11325440,1296.0
1739967509.714932,11327488,1295.0
1739967526.986538,11350016,1296.0
1739967530.1405,11354112,1296.0
1739967564.8135607,11399168,1296.0
1739967600.247037,11444224,1293.0
1739967658.8003328,11520000,1293.0
1739967740.4330275,11620352,1403.0
1739967761.3559008,11649024,1391.0
1739967791.0624025,11689984,1386.0
1739967844.7563865,11763712,1381.0
1739967855.0433855,11778048,1382.0
1739967869.9918256,11798528,1381.0
1739967887.8990197,11823104,1380.0
1739967892.409834,11829248,1379.0
1739967895.443262,11833344,1379.0
1739967896.8967917,11835392,1379.0
1739967930.9591417,11882496,1380.0
1739967943.0736697,11898880,1378.0
1739968006.2980034,11986944,1381.0
1739968056.290627,12056576,1383.0
1739968082.0845122,12083200,1587.0
1739968083.518529,12085248,1552.0
1739968086.2478945,12089344,1537.0
1739968180.3748565,12224512,1445.0
1739968187.4112072,12234752,1445.0
1739968191.7441432,12240896,1444.0
1739968203.1366346,12257280,1444.0
1739968227.205503,12292096,1444.0
1739968239.905558,12310528,1445.0
1739968249.8912313,12324864,1444.0
1739968258.4018433,12337152,1444.0
1739968266.8921497,12349440,1444.0
1739968268.4084692,12351488,1443.0
1739968318.1021602,12423168,1443.0
1739968329.4929297,12439552,1443.0
1739968362.7423394,12486656,1440.0
1739968365.6047835,12490752,1440.0
1739968366.965367,12492800,1440.0
1739968406.9824996,12550144,1439.0
1739968412.5293815,12558336,1440.0
1739968415.4538467,12562432,1439.0
1739968451.8518791,12603392,1458.0
1739968458.9470296,12613632,1454.0
1739968461.8911064,12617728,1447.0
1739968464.841901,12621824,1442.0
1739968502.4759858,12675072,1427.0
1739968555.6884162,12750848,1425.0
1739968564.4540129,12763136,1424.0
1739968578.5770032,12783616,1426.0
1739968584.3259273,12791808,1426.0
1739968589.9530048,12800000,1427.0
1739968609.9124184,12828672,1428.0
1739968621.332541,12845056,1429.0
1739968661.333001,12902400,1429.0
1739968664.0891676,12906496,1430.0
1739968674.0401964,12920832,1430.0
1739968685.6719275,12937216,1429.0
1739968687.094171,12939264,1429.0
1739968691.4886665,12945408,1429.0
1739968711.4317043,12974080,1430.0
1739968731.4388561,13002752,1430.0
1739968737.0116806,13010944,1430.0
1739968739.9532871,13015040,1430.0
1739968758.453285,13041664,1431.0
1739968773.9982905,13064192,1431.0
1739968775.3472228,13066240,1432.0
1739968782.461277,13076480,1432.0
1739968786.3269975,13080576,2571.0
1739968790.5798638,13086720,1622.0
1739968843.8846972,13162496,1438.0
1739968871.5440562,13199360,1404.0
1739968899.9404685,13238272,1396.0
1739968909.2070086,13250560,1390.0
1739968924.4498005,13271040,1385.0
1739968946.463811,13299712,1374.0
1739968974.8161483,13336576,1363.0
1739968981.0795588,13342720,1351.0
1739968982.747942,13344768,1349.0
1739969033.608755,13412352,1345.0
1739969038.3181875,13418496,1344.0
1739969052.4108784,13436928,1342.0
1739969062.065158,13449216,1340.0
1739969069.9442134,13459456,1339.0
1739969090.223926,13486080,1337.0
1739969097.6567352,13496320,1338.0
1739969121.9381795,13529088,1339.0
1739969129.059864,13539328,1341.0
1739969136.5360804,13549568,1341.0
1739969142.5594783,13557760,1342.0
1739969175.925598,13590528,1521.0
1739969196.1250975,13619200,1445.0
1739969224.747713,13660160,1437.0
1739969241.9522643,13684736,1435.0
1739969259.2118385,13709312,1433.0
1739969310.2878149,13780992,1422.0
1739969320.290538,13795328,1423.0
1739969327.3019981,13805568,1424.0
1739969330.055802,13809664,1425.0
1739969332.9625392,13813760,1425.0
1739969341.5216458,13826048,1426.0
1739969347.1815686,13834240,1426.0
1739969370.3243566,13867008,1425.0
1739969386.0492475,13889536,1426.0
1739969407.546894,13920256,1426.0
1739969420.8207088,13938688,1424.0
1739969445.157435,13973504,1424.0
1739969472.7625644,14012416,1423.0
1739969487.080841,14032896,1423.0
1739969495.7660477,14045184,1423.0
1739969503.045778,14055424,1423.0
1739969505.7763593,14059520,1423.0
1739969514.300896,14071808,1424.0
1739969534.970747,14090240,1566.0
1739969558.1707122,14123008,1440.0
1739969615.2408721,14202880,1413.0
1739969618.1032264,14206976,1413.0
1739969622.633221,14213120,1411.0
1739969639.02385,14235648,1405.0
1739969649.3027544,14249984,1404.0
1739969705.1615171,14327808,1400.0
1739969728.281961,14360576,1402.0
1739969735.5328379,14370816,1403.0
1739969738.4905324,14374912,1402.0
1739969742.7827892,14381056,1403.0
1739969767.198006,14415872,1405.0
1739969781.6076446,14436352,1406.0
1739969783.0770273,14438400,1406.0
1739969804.270068,14469120,1409.0
1739969818.5038373,14489600,1411.0
1739969865.7261066,14557184,1414.0
1739969904.1516578,14604288,1479.0
1739969914.6343687,14618624,1431.0
1739969919.269157,14624768,1414.0
1739969928.1167905,14637056,1408.0
1739969986.255738,14714880,1366.0
1739970006.4742665,14741504,1357.0
1739970007.980152,14743552,1357.0
1739970011.0115876,14747648,1357.0
1739970020.450939,14759936,1353.0
1739970025.143925,14766080,1351.0
1739970052.6989322,14802944,1349.0
1739970080.1509953,14839808,1348.0
1739970118.2143667,14888960,1338.0
1739970124.3952484,14897152,1338.0
1739970143.0914588,14921728,1336.0
1739970157.1405828,14940160,1335.0
1739970200.162458,14997504,1335.0
1739970209.06818,15009792,1336.0
1739970247.837105,15063040,1340.0
1739970253.8499415,15071232,1340.0
1739970256.7582464,15075328,1341.0
1739970288.5840561,15101952,1480.0
1739970295.782267,15112192,1457.0
1739970303.1525424,15122432,1438.0
1739970308.9715598,15130624,1432.0
1739970323.7016697,15151104,1419.0
1739970335.629279,15167488,1409.0
1739970383.4559584,15233024,1391.0
1739970393.7636368,15247360,1391.0
1739970409.6305313,15269888,1395.0
1739970411.1113393,15271936,1395.0
1739970419.5496502,15284224,1398.0
1739970451.4552102,15329280,1401.0
1739970457.2214594,15337472,1401.0
1739970460.0606332,15341568,1402.0
1739970477.8753319,15366144,1400.0
1739970512.5044472,15415296,1403.0
1739970529.883531,15439872,1403.0
1739970541.8323216,15456256,1402.0
1739970550.4579291,15468544,1403.0
1739970574.4080484,15491072,1365.0
1739970585.834312,15507456,1368.0
1739970588.7670581,15511552,1368.0
1739970597.3650134,15523840,1370.0
1739970606.2822332,15536128,1370.0
1739970647.3781672,15593472,1623.0
1739970657.6283436,15607808,1459.0
1739970660.3529863,15611904,1466.0
1739970663.1521523,15616000,1466.0
1739970667.3813322,15622144,1463.0
1739970711.5479574,15685632,1446.0
1739970712.9717221,15687680,1446.0
1739970720.1706223,15697920,1444.0
1739970740.4493544,15726592,1437.0
1739970743.3626556,15730688,1436.0
1739970744.9543524,15732736,1434.0
1739970831.3723865,15855616,1428.0
1739970840.0505106,15867904,1428.0
1739970844.455351,15874048,1427.0
1739970882.3202543,15927296,1424.0
1739970883.867679,15929344,1423.0
1739970888.1118824,15935488,1423.0
1739970889.5677695,15937536,1423.0
1739970936.9827836,16005120,1424.0
1739970938.3550823,16007168,1424.0
1739970975.8797798,16060416,1423.0
1739971014.7104063,16095232,1663.0
1739971020.315248,16103424,1541.0
1739971031.8393655,16119808,1475.0
1739971038.8742669,16130048,1470.0
1739971040.2505665,16132096,1471.0
1739971048.8174577,16144384,1462.0
1739971077.8450196,16185344,1440.0
1739971096.3375342,16211968,1440.0
1739971105.1575978,16224256,1435.0
1739971128.4281528,16257024,1430.0
1739971141.5451646,16275456,1427.0
1739971144.482165,16279552,1427.0
1739971145.8657184,16281600,1427.0
1739971228.1359403,16398336,1424.0
1739971289.1936617,16480256,1406.0
1739971293.6336443,16486400,1405.0
1739971295.081742,16488448,1405.0
1739971298.1633902,16492544,1405.0
1739971318.7020996,16521216,1404.0
1739971330.720893,16537600,1402.0
1739971365.6031356,16584704,1397.0
1739971367.0628724,16586752,1397.0
1739971408.8389428,16623616,1378.0
1739971448.7788165,16676864,1350.0
1739971461.1570675,16693248,1345.0
1739971480.0666692,16717824,1336.0
1739971483.1535988,16721920,1336.0
1739971511.4380796,16760832,1345.0
1739971512.9411938,16762880,1345.0
1739971545.011979,16805888,1344.0
1739971555.8627996,16820224,1342.0
1739971568.0320663,16836608,1343.0
1739971569.5012298,16838656,1343.0
1739971592.3993652,16869376,1343.0
1739971612.1846273,16896000,1343.0
1739971613.6721716,16898048,1343.0
1739971651.828799,16949248,1343.0
1739971684.4621263,16994304,1347.0
1739971693.215211,17006592,1349.0
1739971697.6168087,17012736,1349.0
1739971699.0088537,17014784,1350.0
1739971705.0842202,17022976,1350.0
1739971712.430153,17033216,1351.0
1739971719.5210483,17043456,1353.0
1739971804.373226,17141760,1430.0
1739971808.8051624,17147904,1425.0
1739971824.7531998,17170432,1421.0
1739971837.7428071,17188864,1421.0
1739971844.858572,17199104,1422.0
1739971873.7271392,17240064,1421.0
1739971894.1573687,17268736,1418.0
1739971901.35718,17278976,1418.0
1739971930.3317976,17319936,1417.0
1739971961.2293484,17362944,1413.0
1739971967.0450184,17371136,1413.0
1739972010.5023594,17432576,1413.0
1739972029.306592,17459200,1413.0
1739972053.9241052,17494016,1413.0
1739972067.022631,17512448,1413.0
1739972079.817141,17530880,1414.0
1739972093.0077624,17549312,1413.0
1739972101.6064389,17561600,1414.0
1739972103.1841013,17563648,1413.0
1739972114.7849894,17580032,1413.0
1739972172.6503522,17657856,1397.0
1739972180.3015027,17668096,1388.0
1739972198.2970798,17692672,1382.0
1739972201.3448668,17696768,1381.0
1739972202.8491423,17698816,1380.0
1739972211.8274078,17711104,1379.0
1739972257.6540022,17776640,1397.0
1739972263.5035667,17784832,1397.0
1739972307.9497535,17848320,1405.0
1739972316.6961234,17860608,1405.0
1739972335.3332088,17887232,1407.0
1739972342.4787579,17897472,1407.0
1739972351.2639802,17909760,1407.0
1739972379.88019,17950720,1410.0
1739972391.5873854,17967104,1409.0
1739972394.612302,17971200,1409.0
1739972427.107052,18016256,1406.0
1739972430.1011465,18020352,1406.0
1739972444.6701407,18040832,1406.0
