Wall time,Step,Value
1739936759.6703417,1181696,1300.0
1739936768.8306286,1193984,1304.0
1739936811.7636428,1251328,1312.0
1739936818.0280735,1259520,1312.0
1739936820.9927797,1263616,1313.0
1739936873.1231983,1331200,1309.0
1739936885.8601966,1347584,1308.0
1739936895.8909862,1359872,1304.0
1739936897.4665763,1361920,1304.0
1739936919.4247508,1390592,1304.0
1739936933.751388,1409024,1303.0
1739936946.439445,1425408,1303.0
1739937020.751912,1519616,1296.0
1739937027.766364,1527808,1293.0
