model,environment,complexity,grammar,instruction_type,reward_type,average_success_rate,std_success_rate,random_agent_average_success_rate,random_agent_std_success_rate,evaluated_env
curriculum_step_cost,IP_arial_Approach2_525753.0_2026037.3333333335.z8,0.26-0.51,8,complete,step_cost,0.249,74.851,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,8,complete,step_cost,0.109,110.201,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,8,incomplete,step_cost,0.481,66.015,0.11,0.313,seen
curriculum_step_cost,ETC_perspire_Approach2_500320.0_1195620.0.z8,0-0.26,8,complete,step_cost,2.306,70.27,0.0,0.0,seen
curriculum_step_cost,ETC_perspire_Approach2_500320.0_1195620.0.z8,0-0.26,8,incomplete,step_cost,0.107,18.205,0.0,0.0,seen
curriculum_step_cost,BEV_Average-Regular_Approach1_547933.6927655565_1066661.104115366.z8,0.76-1,8,complete,step_cost,0.017,82.977,0.0,0.0,seen
curriculum_step_cost,BEV_Average-Regular_Approach1_547933.6927655565_1066661.104115366.z8,0.76-1,8,incomplete,step_cost,0.728,83.679,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,8,complete,step_cost,0.228,58.172,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,8,incomplete,step_cost,0.104,25.051,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,8,complete,step_cost,0.47,102.965,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,8,incomplete,step_cost,0.225,69.432,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,8,complete,step_cost,0.125,131.342,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,8,incomplete,step_cost,1.648,139.385,0.0,0.0,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,8,complete,step_cost,0.082,109.618,0.01,0.099,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,8,incomplete,step_cost,1.633,176.597,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,8,complete,step_cost,1.176,93.883,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,8,incomplete,step_cost,0.8,113.669,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,8,complete,step_cost,0.161,93.322,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,8,incomplete,step_cost,0.67,99.807,0.0,0.0,seen
curriculum_step_cost,MMK_arial_Approach1_545263.125_2189438.620689655.z8,0.51-0.76,8,complete,step_cost,0.251,95.776,0.0,0.0,seen
curriculum_step_cost,ARV_Average-Regular_Approach1_547077.0340263674_1030550.9709598336.z8,0.76-1,8,complete,step_cost,0.052,87.879,0.0,0.0,seen
curriculum_step_cost,KIW_arial_Approach1_546979.5536306141_2152807.8868319127.z8,0.51-0.76,8,complete,step_cost,0.673,146.967,0.0,0.0,seen
curriculum_step_cost,KIW_arial_Approach1_546979.5536306141_2152807.8868319127.z8,0.51-0.76,8,incomplete,step_cost,0.801,109.317,0.0,0.0,seen
curriculum_step_cost,AW_Average-Regular_Approach1_546535.0_1036314.0.z8,0.76-1,8,complete,step_cost,0.356,90.531,0.0,0.0,seen
curriculum_step_cost,SVY_Average-Regular_Approach2_528244.1730804583_1513859.7005024818.z8,0.76-1,8,complete,step_cost,0.291,71.156,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,8,complete,step_cost,0.196,87.805,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,8,incomplete,step_cost,0.161,9.716,0.0,0.0,unseen
curriculum_step_cost,VNM_arial_Approach1_547016.125_2444038.260869565.z8,0.51-0.76,8,complete,step_cost,0.089,112.183,0.0,0.0,unseen
curriculum_step_cost,VNM_arial_Approach1_547016.125_2444038.260869565.z8,0.51-0.76,8,incomplete,step_cost,1.381,116.331,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,8,complete,step_cost,0.368,69.31,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,8,incomplete,step_cost,0.046,16.055,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,8,complete,step_cost,0.891,10.808,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,8,incomplete,step_cost,0.183,8.339,0.0,0.0,unseen
curriculum_step_cost,ZCI_arial_Approach1_545101.5_2554233.25.z8,0.51-0.76,8,complete,step_cost,0.041,104.795,0.0,0.0,unseen
curriculum_step_cost,ZCI_arial_Approach1_545101.5_2554233.25.z8,0.51-0.76,8,incomplete,step_cost,0.97,81.442,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,8,complete,step_cost,0.831,20.528,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,8,incomplete,step_cost,1.312,121.288,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,8,complete,step_cost,0.435,108.039,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,8,incomplete,step_cost,0.141,72.753,0.0,0.0,unseen
curriculum_step_cost,DI_Average-Regular_Approach2_527422.9123931624_1142688.166239316.z8,0.51-0.76,8,complete,step_cost,0.088,116.765,0.0,0.0,unseen
curriculum_step_cost,DI_Average-Regular_Approach2_527422.9123931624_1142688.166239316.z8,0.51-0.76,8,incomplete,step_cost,0.216,6.806,0.0,0.0,unseen
curriculum_step_cost,XGU_Average-Regular_Approach1_547215.2395356442_1718367.1296961938.z8,0.51-0.76,8,complete,step_cost,0.18,93.979,0.0,0.0,unseen
curriculum_step_cost,XGU_Average-Regular_Approach1_547215.2395356442_1718367.1296961938.z8,0.51-0.76,8,incomplete,step_cost,0.668,154.187,0.0,0.0,unseen
curriculum_step_cost,DCJ_perspire_Boundaries_567103.001_1130680.001.z8,0.51-0.76,8,complete,step_cost,0.816,17.194,0.0,0.0,unseen
curriculum_step_cost,DCJ_perspire_Boundaries_567103.001_1130680.001.z8,0.51-0.76,8,incomplete,step_cost,0.027,16.843,0.0,0.0,unseen
curriculum_step_cost,GWG_Average-Regular_Approach2_530949.0_1259988.0.z8,0.76-1,8,complete,step_cost,0.257,117.756,0.0,0.0,unseen
curriculum_step_cost,GWG_Average-Regular_Approach2_530949.0_1259988.0.z8,0.76-1,8,incomplete,step_cost,0.215,53.492,0.0,0.0,unseen
curriculum_step_cost,GPS_Average-Regular_Approach2_527797.4164161287_1251333.701012468.z8,0.76-1,8,complete,step_cost,0.561,68.506,0.0,0.0,unseen
curriculum_step_cost,GPS_Average-Regular_Approach2_527797.4164161287_1251333.701012468.z8,0.76-1,8,incomplete,step_cost,0.12,14.894,0.0,0.0,unseen
curriculum_step_cost,NWW_perspire_Approach2_505708.3333333333_1427632.6315789474.z8,0.26-0.51,8,complete,step_cost,0.286,92.986,0.0,0.0,unseen
curriculum_step_cost,NWW_perspire_Approach2_505708.3333333333_1427632.6315789474.z8,0.26-0.51,8,incomplete,step_cost,0.678,66.428,0.0,0.0,unseen
curriculum_step_cost,U_perspire_Approach2_502763.3333333333_1556832.6315789474.z8,0-0.26,8,complete,step_cost,0.028,0.0,0.0,0.0,unseen
curriculum_step_cost,DJI_perspire_Boundaries_567103.001_1148480.001.z8,0.51-0.76,8,complete,step_cost,0.942,12.679,0.0,0.0,unseen
curriculum_step_cost,DJI_perspire_Boundaries_567103.001_1148480.001.z8,0.51-0.76,8,incomplete,step_cost,0.172,8.026,0.0,0.0,unseen
curriculum_step_cost,XT_arial_Approach1_545363.0_2531400.0.z8,0.51-0.76,8,complete,step_cost,0.524,135.002,0.0,0.0,unseen
curriculum_step_cost,UJ_Average-Regular_Approach2_525077.0_1583514.0.z8,0.51-0.76,8,complete,step_cost,0.04,0.0,0.0,0.0,unseen
curriculum_step_cost,EL_Average-Regular_Approach2_527742.0_1179125.0.z8,0.51-0.76,8,complete,step_cost,0.338,101.989,0.0,0.0,unseen
curriculum_step_cost,EL_Average-Regular_Approach2_527742.0_1179125.0.z8,0.51-0.76,8,incomplete,step_cost,0.107,13.649,0.0,0.0,unseen
curriculum_step_cost,TSM_Average-Regular_Approach2_525108.7512146088_1548825.2932652035.z8,0.76-1,8,complete,step_cost,0.709,41.516,0.0,0.0,unseen
curriculum_step_cost,TSM_Average-Regular_Approach2_525108.7512146088_1548825.2932652035.z8,0.76-1,8,incomplete,step_cost,0.223,4.969,0.0,0.0,unseen
curriculum_step_cost,HI_Average-Regular_Approach2_527064.7758286778_1263294.0.z8,0.51-0.76,6,complete,step_cost,0.283,113.162,0.0,0.0,seen
curriculum_step_cost,HI_Average-Regular_Approach2_527064.7758286778_1263294.0.z8,0.51-0.76,6,incomplete,step_cost,0.211,5.838,0.0,0.0,seen
curriculum_step_cost,B_Average-Regular_Approach1_545111.0_1062824.0.z8,0.51-0.76,6,complete,step_cost,0.93,8.631,0.0,0.0,seen
curriculum_step_cost,B_Average-Regular_Approach1_545111.0_1062824.0.z8,0.51-0.76,6,incomplete,step_cost,0.147,7.613,0.0,0.0,seen
curriculum_step_cost,ZGC_Average-Regular_Approach1_545153.9763877091_1771510.7893767639.z8,0.76-1,6,complete,step_cost,0.977,3.959,0.0,0.0,seen
curriculum_step_cost,ZGC_Average-Regular_Approach1_545153.9763877091_1771510.7893767639.z8,0.76-1,6,incomplete,step_cost,0.052,25.316,0.0,0.0,seen
curriculum_step_cost,KIW_Average-Regular_Approach1_546260.0_1366824.0.z8,0.76-1,6,complete,step_cost,0.96,7.013,0.0,0.0,seen
curriculum_step_cost,KIW_Average-Regular_Approach1_546260.0_1366824.0.z8,0.76-1,6,incomplete,step_cost,0.13,18.214,0.0,0.0,seen
curriculum_step_cost,JCD_Average-Regular_Approach1_547524.3349056605_1331096.278301887.z8,0.51-0.76,6,complete,step_cost,0.689,78.763,0.0,0.0,seen
curriculum_step_cost,CRK_Average-Regular_Approach1_549281.0_1106372.0.z8,0.76-1,6,complete,step_cost,0.993,1.455,0.0,0.0,seen
curriculum_step_cost,CRK_Average-Regular_Approach1_549281.0_1106372.0.z8,0.76-1,6,incomplete,step_cost,0.223,2.196,0.0,0.0,seen
curriculum_step_cost,IP_arial_Approach2_525753.0_2026037.3333333335.z8,0.26-0.51,6,complete,step_cost,0.997,0.458,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,6,complete,step_cost,0.661,57.151,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,6,incomplete,step_cost,0.214,5.463,0.0,0.0,seen
curriculum_step_cost,ETC_perspire_Approach2_500320.0_1195620.0.z8,0-0.26,6,complete,step_cost,0.912,16.897,0.0,0.0,seen
curriculum_step_cost,BEV_Average-Regular_Approach1_547933.6927655565_1066661.104115366.z8,0.76-1,6,complete,step_cost,0.813,49.724,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,6,complete,step_cost,0.872,19.638,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,6,incomplete,step_cost,0.054,22.656,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,6,complete,step_cost,0.278,115.645,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,6,incomplete,step_cost,0.187,9.486,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,6,complete,step_cost,0.942,11.115,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,6,incomplete,step_cost,0.101,20.576,0.0,0.0,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,6,complete,step_cost,0.978,6.566,0.02,0.14,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,6,incomplete,step_cost,0.075,38.655,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,6,complete,step_cost,0.993,1.513,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,6,incomplete,step_cost,0.115,89.843,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,6,complete,step_cost,0.815,46.039,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,6,incomplete,step_cost,0.079,28.75,0.0,0.0,seen
curriculum_step_cost,MMK_arial_Approach1_545263.125_2189438.620689655.z8,0.51-0.76,6,complete,step_cost,0.847,18.232,0.0,0.0,seen
curriculum_step_cost,ARV_Average-Regular_Approach1_547077.0340263674_1030550.9709598336.z8,0.76-1,6,complete,step_cost,0.881,30.228,0.0,0.0,seen
curriculum_step_cost,KIW_arial_Approach1_546979.5536306141_2152807.8868319127.z8,0.51-0.76,6,complete,step_cost,0.834,34.097,0.0,0.0,seen
curriculum_step_cost,KIW_arial_Approach1_546979.5536306141_2152807.8868319127.z8,0.51-0.76,6,incomplete,step_cost,0.005,73.453,0.0,0.0,seen
curriculum_step_cost,AW_Average-Regular_Approach1_546535.0_1036314.0.z8,0.76-1,6,complete,step_cost,0.953,8.488,0.0,0.0,seen
curriculum_step_cost,SVY_Average-Regular_Approach2_528244.1730804583_1513859.7005024818.z8,0.76-1,6,complete,step_cost,0.995,0.962,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,6,complete,step_cost,0.998,0.4,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,6,incomplete,step_cost,0.217,3.457,0.0,0.0,unseen
curriculum_step_cost,VNM_arial_Approach1_547016.125_2444038.260869565.z8,0.51-0.76,6,complete,step_cost,0.983,1.934,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,6,complete,step_cost,0.853,22.472,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,6,incomplete,step_cost,0.209,8.825,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,6,complete,step_cost,0.937,8.615,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,6,incomplete,step_cost,0.113,13.076,0.0,0.0,unseen
curriculum_step_cost,ZCI_arial_Approach1_545101.5_2554233.25.z8,0.51-0.76,6,complete,step_cost,0.871,31.856,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,6,complete,step_cost,0.895,14.034,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,6,incomplete,step_cost,0.037,16.369,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,6,complete,step_cost,0.841,20.152,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,6,incomplete,step_cost,0.121,12.725,0.0,0.0,unseen
curriculum_step_cost,DI_Average-Regular_Approach2_527422.9123931624_1142688.166239316.z8,0.51-0.76,6,complete,step_cost,0.615,85.773,0.0,0.0,unseen
curriculum_step_cost,XGU_Average-Regular_Approach1_547215.2395356442_1718367.1296961938.z8,0.51-0.76,6,complete,step_cost,0.256,143.591,0.0,0.0,unseen
curriculum_step_cost,XGU_Average-Regular_Approach1_547215.2395356442_1718367.1296961938.z8,0.51-0.76,6,incomplete,step_cost,0.071,19.976,0.0,0.0,unseen
curriculum_step_cost,DCJ_perspire_Boundaries_567103.001_1130680.001.z8,0.51-0.76,6,complete,step_cost,0.895,13.839,0.0,0.0,unseen
curriculum_step_cost,DCJ_perspire_Boundaries_567103.001_1130680.001.z8,0.51-0.76,6,incomplete,step_cost,0.096,22.786,0.0,0.0,unseen
curriculum_step_cost,GWG_Average-Regular_Approach2_530949.0_1259988.0.z8,0.76-1,6,complete,step_cost,0.952,7.381,0.0,0.0,unseen
curriculum_step_cost,GWG_Average-Regular_Approach2_530949.0_1259988.0.z8,0.76-1,6,incomplete,step_cost,0.198,8.526,0.0,0.0,unseen
curriculum_step_cost,GPS_Average-Regular_Approach2_527797.4164161287_1251333.701012468.z8,0.76-1,6,complete,step_cost,0.862,18.327,0.0,0.0,unseen
curriculum_step_cost,GPS_Average-Regular_Approach2_527797.4164161287_1251333.701012468.z8,0.76-1,6,incomplete,step_cost,0.142,12.302,0.0,0.0,unseen
curriculum_step_cost,NWW_perspire_Approach2_505708.3333333333_1427632.6315789474.z8,0.26-0.51,6,complete,step_cost,0.974,7.502,0.0,0.0,unseen
curriculum_step_cost,NWW_perspire_Approach2_505708.3333333333_1427632.6315789474.z8,0.26-0.51,6,incomplete,step_cost,0.13,17.475,0.0,0.0,unseen
curriculum_step_cost,U_perspire_Approach2_502763.3333333333_1556832.6315789474.z8,0-0.26,6,complete,step_cost,1.0,0.0,0.0,0.0,unseen
curriculum_step_cost,DJI_perspire_Boundaries_567103.001_1148480.001.z8,0.51-0.76,6,complete,step_cost,0.907,13.791,0.0,0.0,unseen
curriculum_step_cost,DJI_perspire_Boundaries_567103.001_1148480.001.z8,0.51-0.76,6,incomplete,step_cost,0.164,3.824,0.0,0.0,unseen
curriculum_step_cost,XT_arial_Approach1_545363.0_2531400.0.z8,0.51-0.76,6,complete,step_cost,0.954,13.485,0.0,0.0,unseen
curriculum_step_cost,XT_arial_Approach1_545363.0_2531400.0.z8,0.51-0.76,6,incomplete,step_cost,0.183,15.34,0.0,0.0,unseen
curriculum_step_cost,UJ_Average-Regular_Approach2_525077.0_1583514.0.z8,0.51-0.76,6,complete,step_cost,1.0,0.0,0.0,0.0,unseen
curriculum_step_cost,EL_Average-Regular_Approach2_527742.0_1179125.0.z8,0.51-0.76,6,complete,step_cost,0.981,4.807,0.0,0.0,unseen
curriculum_step_cost,EL_Average-Regular_Approach2_527742.0_1179125.0.z8,0.51-0.76,6,incomplete,step_cost,0.174,7.864,0.0,0.0,unseen
curriculum_step_cost,TSM_Average-Regular_Approach2_525108.7512146088_1548825.2932652035.z8,0.76-1,6,complete,step_cost,0.834,21.098,0.0,0.0,unseen
curriculum_step_cost,TSM_Average-Regular_Approach2_525108.7512146088_1548825.2932652035.z8,0.76-1,6,incomplete,step_cost,0.212,7.752,0.0,0.0,unseen
curriculum_step_cost,HI_Average-Regular_Approach2_527064.7758286778_1263294.0.z8,0.51-0.76,4,complete,step_cost,0.934,13.08,0.0,0.0,seen
curriculum_step_cost,HI_Average-Regular_Approach2_527064.7758286778_1263294.0.z8,0.51-0.76,4,incomplete,step_cost,0.24,0.0,0.0,0.0,seen
curriculum_step_cost,B_Average-Regular_Approach1_545111.0_1062824.0.z8,0.51-0.76,4,complete,step_cost,0.902,18.201,0.0,0.0,seen
curriculum_step_cost,B_Average-Regular_Approach1_545111.0_1062824.0.z8,0.51-0.76,4,incomplete,step_cost,0.22,5.145,0.0,0.0,seen
curriculum_step_cost,ZGC_Average-Regular_Approach1_545153.9763877091_1771510.7893767639.z8,0.76-1,4,complete,step_cost,0.773,43.631,0.0,0.0,seen
curriculum_step_cost,ZGC_Average-Regular_Approach1_545153.9763877091_1771510.7893767639.z8,0.76-1,4,incomplete,step_cost,0.134,19.854,0.0,0.0,seen
curriculum_step_cost,KIW_Average-Regular_Approach1_546260.0_1366824.0.z8,0.76-1,4,complete,step_cost,0.98,5.943,0.0,0.0,seen
curriculum_step_cost,KIW_Average-Regular_Approach1_546260.0_1366824.0.z8,0.76-1,4,incomplete,step_cost,0.232,2.274,0.0,0.0,seen
curriculum_step_cost,JCD_Average-Regular_Approach1_547524.3349056605_1331096.278301887.z8,0.51-0.76,4,complete,step_cost,0.411,86.701,0.0,0.0,seen
curriculum_step_cost,JCD_Average-Regular_Approach1_547524.3349056605_1331096.278301887.z8,0.51-0.76,4,incomplete,step_cost,0.156,25.21,0.0,0.0,seen
curriculum_step_cost,CRK_Average-Regular_Approach1_549281.0_1106372.0.z8,0.76-1,4,complete,step_cost,0.999,0.22,0.0,0.0,seen
curriculum_step_cost,IP_arial_Approach2_525753.0_2026037.3333333335.z8,0.26-0.51,4,complete,step_cost,0.985,3.055,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,4,complete,step_cost,0.964,8.597,0.0,0.0,seen
curriculum_step_cost,CBS_Average-Regular_Approach1_546832.3784065933_1092279.5.z8,0.51-0.76,4,incomplete,step_cost,0.199,6.363,0.0,0.0,seen
curriculum_step_cost,ETC_perspire_Approach2_500320.0_1195620.0.z8,0-0.26,4,complete,step_cost,1.0,0.0,0.0,0.0,seen
curriculum_step_cost,BEV_Average-Regular_Approach1_547933.6927655565_1066661.104115366.z8,0.76-1,4,complete,step_cost,0.72,41.074,0.0,0.0,seen
curriculum_step_cost,BEV_Average-Regular_Approach1_547933.6927655565_1066661.104115366.z8,0.76-1,4,incomplete,step_cost,0.127,25.648,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,4,complete,step_cost,0.912,15.332,0.0,0.0,seen
curriculum_step_cost,A_Average-Regular_Approach2_525768.0_999991.0.z8,0.51-0.76,4,incomplete,step_cost,0.195,5.47,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,4,complete,step_cost,0.989,2.36,0.0,0.0,seen
curriculum_step_cost,BO_Average-Regular_Approach1_546697.093434728_1077862.5473172662.z8,0.51-0.76,4,incomplete,step_cost,0.063,33.621,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,4,complete,step_cost,0.922,8.498,0.0,0.0,seen
curriculum_step_cost,AEY_Average-Regular_Approach1_546472.9076679603_1012256.9294065498.z8,0.51-0.76,4,incomplete,step_cost,0.209,9.375,0.0,0.0,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,4,complete,step_cost,0.991,1.654,0.03,0.171,seen
curriculum_step_cost,VNM_Average-Regular_Approach1_546015.6294029708_1657533.519746642.z8,0.76-1,4,incomplete,step_cost,0.239,0.202,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,4,complete,step_cost,0.98,6.036,0.0,0.0,seen
curriculum_step_cost,WW_Average-Regular_Approach1_546610.6666666666_1708853.5364495006.z8,0.76-1,4,incomplete,step_cost,0.218,6.573,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,4,complete,step_cost,0.992,2.456,0.0,0.0,seen
curriculum_step_cost,CUH_Average-Regular_Approach1_548197.6381731405_1114581.6465456714.z8,0.76-1,4,incomplete,step_cost,0.227,3.02,0.0,0.0,seen
curriculum_step_cost,MMK_arial_Approach1_545263.125_2189438.620689655.z8,0.51-0.76,4,complete,step_cost,0.973,5.453,0.0,0.0,seen
curriculum_step_cost,MMK_arial_Approach1_545263.125_2189438.620689655.z8,0.51-0.76,4,incomplete,step_cost,0.15,14.548,0.0,0.0,seen
curriculum_step_cost,ARV_Average-Regular_Approach1_547077.0340263674_1030550.9709598336.z8,0.76-1,4,complete,step_cost,0.956,8.815,0.0,0.0,seen
curriculum_step_cost,KIW_arial_Approach1_546979.5536306141_2152807.8868319127.z8,0.51-0.76,4,complete,step_cost,0.979,6.445,0.0,0.0,seen
curriculum_step_cost,AW_Average-Regular_Approach1_546535.0_1036314.0.z8,0.76-1,4,complete,step_cost,0.955,8.938,0.0,0.0,seen
curriculum_step_cost,SVY_Average-Regular_Approach2_528244.1730804583_1513859.7005024818.z8,0.76-1,4,complete,step_cost,1.0,0.0,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,4,complete,step_cost,0.984,2.982,0.0,0.0,unseen
curriculum_step_cost,MP_Average-Regular_Approach2_526898.0_1395280.0.z8,0.26-0.51,4,incomplete,step_cost,0.24,0.0,0.0,0.0,unseen
curriculum_step_cost,VNM_arial_Approach1_547016.125_2444038.260869565.z8,0.51-0.76,4,complete,step_cost,0.939,9.45,0.0,0.0,unseen
curriculum_step_cost,VNM_arial_Approach1_547016.125_2444038.260869565.z8,0.51-0.76,4,incomplete,step_cost,0.24,0.0,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,4,complete,step_cost,0.879,16.841,0.0,0.0,unseen
curriculum_step_cost,IC_Average-Regular_Approach2_527236.4335374576_1289313.877935378.z8,0.51-0.76,4,incomplete,step_cost,0.051,28.804,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,4,complete,step_cost,0.927,11.326,0.0,0.0,unseen
curriculum_step_cost,JD_perspire_Boundaries_567625.9990000001_1328280.001.z8,0.26-0.51,4,incomplete,step_cost,0.104,12.948,0.0,0.0,unseen
curriculum_step_cost,ZCI_arial_Approach1_545101.5_2554233.25.z8,0.51-0.76,4,complete,step_cost,0.858,18.823,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,4,complete,step_cost,0.725,29.78,0.0,0.0,unseen
curriculum_step_cost,LBP_arial_Approach2_527638.1391187396_2099094.3230607696.z8,0.51-0.76,4,incomplete,step_cost,0.013,24.55,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,4,complete,step_cost,0.937,10.661,0.0,0.0,unseen
curriculum_step_cost,FPJ_Average-Regular_Approach2_525120.0059757694_1212860.657907662.z8,0.76-1,4,incomplete,step_cost,0.14,10.874,0.0,0.0,unseen
